GAT(
  (conv1): GATConv((-1, -1), 2, heads=1)
)
Epoch: 001, Loss: 0.7650, Train: 0.5714, Val: 0.4286, Test: 0.6667
Epoch: 002, Loss: 2.2037, Train: 0.7143, Val: 0.2857, Test: 0.6667
Epoch: 003, Loss: 1.2695, Train: 1.0000, Val: 0.2857, Test: 0.8333
Epoch: 004, Loss: 0.1337, Train: 0.7143, Val: 0.5714, Test: 0.5000
Epoch: 005, Loss: 0.4650, Train: 0.7143, Val: 0.5714, Test: 0.5000
Epoch: 006, Loss: 0.4605, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 007, Loss: 0.1386, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 008, Loss: 0.0133, Train: 1.0000, Val: 0.4286, Test: 0.5000
Epoch: 009, Loss: 0.0201, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 010, Loss: 0.0442, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 011, Loss: 0.0431, Train: 1.0000, Val: 0.4286, Test: 0.8333
Epoch: 012, Loss: 0.0235, Train: 1.0000, Val: 0.4286, Test: 0.8333
Epoch: 013, Loss: 0.0137, Train: 1.0000, Val: 0.4286, Test: 0.8333
Epoch: 014, Loss: 0.0262, Train: 1.0000, Val: 0.4286, Test: 0.8333
Epoch: 015, Loss: 0.0054, Train: 1.0000, Val: 0.4286, Test: 0.8333
Epoch: 016, Loss: 0.0064, Train: 1.0000, Val: 0.4286, Test: 0.8333
Epoch: 017, Loss: 0.0039, Train: 1.0000, Val: 0.4286, Test: 0.8333
Epoch: 018, Loss: 0.0072, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 019, Loss: 0.0031, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 020, Loss: 0.0024, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 021, Loss: 0.0020, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 022, Loss: 0.0023, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 023, Loss: 0.0010, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 024, Loss: 0.0009, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 025, Loss: 0.0007, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 026, Loss: 0.0007, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 027, Loss: 0.0013, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 028, Loss: 0.0007, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 029, Loss: 0.0004, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 030, Loss: 0.0004, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 031, Loss: 0.0004, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 032, Loss: 0.0003, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 033, Loss: 0.0003, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 034, Loss: 0.0003, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 035, Loss: 0.0003, Train: 1.0000, Val: 0.5714, Test: 0.8333
Epoch: 036, Loss: 0.0003, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 037, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 038, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 039, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 040, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 041, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 042, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 043, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 044, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 045, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 046, Loss: 0.0002, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 047, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 048, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 049, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 050, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 051, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 052, Loss: 0.0001, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 053, Loss: 0.0000, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 054, Loss: 0.0000, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 055, Loss: 0.0000, Train: 1.0000, Val: 0.4286, Test: 0.6667
Epoch: 056, Loss: 0.0000, Train: 1.0000, Val: 0.4286, Test: 0.5000
Epoch: 057, Loss: 0.0000, Train: 1.0000, Val: 0.4286, Test: 0.5000
Epoch: 058, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 059, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 060, Loss: 0.0002, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 061, Loss: 0.0000, Train: 1.0000, Val: 0.4286, Test: 0.5000
Epoch: 062, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 063, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 064, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 065, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 066, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 067, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 068, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 069, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 070, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 071, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 072, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 073, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 074, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 075, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 076, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 077, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 078, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 079, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 080, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 081, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 082, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 083, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 084, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 085, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 086, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 087, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 088, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 089, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 090, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 091, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 092, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 093, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 094, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 095, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 096, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 097, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.6667
Epoch: 098, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 099, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 100, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 101, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 102, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 103, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 104, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 105, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 106, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 107, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 108, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 109, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 110, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 111, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 112, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 113, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 114, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 115, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 116, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 117, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 118, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 119, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 120, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 121, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 122, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 123, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 124, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 125, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 126, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 127, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 128, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 129, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 130, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 131, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 132, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 133, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 134, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 135, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 136, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 137, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 138, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 139, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 140, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 141, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 142, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 143, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 144, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 145, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 146, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 147, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 148, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 149, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 150, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 151, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
Epoch: 152, Loss: 0.0000, Train: 1.0000, Val: 0.5714, Test: 0.5000
