GAT(
  (conv1): GATConv((-1, -1), 2, heads=1)
)
Epoch: 001, Loss: 1.6963, Train: 0.1855, Val: 0.1757, Test: 0.1788
Epoch: 002, Loss: 1.0114, Train: 0.2474, Val: 0.2446, Test: 0.2500
Epoch: 003, Loss: 0.7324, Train: 0.7992, Val: 0.8080, Test: 0.8065
Epoch: 004, Loss: 0.7216, Train: 0.7759, Val: 0.7847, Test: 0.7826
Epoch: 005, Loss: 0.7093, Train: 0.2917, Val: 0.2880, Test: 0.2913
Epoch: 006, Loss: 0.7067, Train: 0.2917, Val: 0.2889, Test: 0.2908
Epoch: 007, Loss: 0.7049, Train: 0.2973, Val: 0.2959, Test: 0.2995
Epoch: 008, Loss: 0.7021, Train: 0.3043, Val: 0.3038, Test: 0.3049
Epoch: 009, Loss: 0.7007, Train: 0.3117, Val: 0.3062, Test: 0.3087
Epoch: 010, Loss: 0.6994, Train: 0.3458, Val: 0.3467, Test: 0.3457
Epoch: 011, Loss: 0.6978, Train: 0.3924, Val: 0.3854, Test: 0.3891
Epoch: 012, Loss: 0.6958, Train: 0.4320, Val: 0.4343, Test: 0.4391
Epoch: 013, Loss: 0.6958, Train: 0.4515, Val: 0.4520, Test: 0.4571
Epoch: 014, Loss: 0.6944, Train: 0.4786, Val: 0.4888, Test: 0.4913
Epoch: 015, Loss: 0.6933, Train: 0.4884, Val: 0.4991, Test: 0.4989
Epoch: 016, Loss: 0.6931, Train: 0.5084, Val: 0.5135, Test: 0.5201
Epoch: 017, Loss: 0.6921, Train: 0.5424, Val: 0.5522, Test: 0.5565
Epoch: 018, Loss: 0.6924, Train: 0.5205, Val: 0.5266, Test: 0.5321
Epoch: 019, Loss: 0.6909, Train: 0.5522, Val: 0.5610, Test: 0.5609
Epoch: 020, Loss: 0.6911, Train: 0.5461, Val: 0.5541, Test: 0.5543
Epoch: 021, Loss: 0.6906, Train: 0.5391, Val: 0.5452, Test: 0.5435
Epoch: 022, Loss: 0.6888, Train: 0.5638, Val: 0.5713, Test: 0.5712
Epoch: 023, Loss: 0.6891, Train: 0.5429, Val: 0.5522, Test: 0.5478
Epoch: 024, Loss: 0.6885, Train: 0.5447, Val: 0.5536, Test: 0.5516
Epoch: 025, Loss: 0.6879, Train: 0.5545, Val: 0.5606, Test: 0.5587
Epoch: 026, Loss: 0.6889, Train: 0.5433, Val: 0.5545, Test: 0.5511
Epoch: 027, Loss: 0.6881, Train: 0.5405, Val: 0.5541, Test: 0.5516
