GAT(
  (conv1): GATConv((-1, -1), 2, heads=1)
)
Epoch: 001, Loss: 1.9422, Train: 0.4987, Val: 0.5280, Test: 0.4992
Epoch: 002, Loss: 1.6354, Train: 0.4987, Val: 0.5280, Test: 0.4992
Epoch: 003, Loss: 1.3682, Train: 0.4987, Val: 0.5280, Test: 0.4992
Epoch: 004, Loss: 1.1262, Train: 0.4987, Val: 0.5280, Test: 0.4992
Epoch: 005, Loss: 0.9383, Train: 0.4987, Val: 0.5254, Test: 0.4932
Epoch: 006, Loss: 0.8056, Train: 0.5104, Val: 0.4993, Test: 0.4810
Epoch: 007, Loss: 0.7395, Train: 0.5196, Val: 0.4928, Test: 0.4916
Epoch: 008, Loss: 0.7134, Train: 0.5065, Val: 0.4615, Test: 0.4977
Epoch: 009, Loss: 0.7105, Train: 0.5170, Val: 0.4550, Test: 0.5145
Epoch: 010, Loss: 0.7109, Train: 0.5196, Val: 0.4381, Test: 0.5129
Epoch: 011, Loss: 0.7156, Train: 0.5196, Val: 0.4459, Test: 0.5114
Epoch: 012, Loss: 0.7060, Train: 0.5117, Val: 0.4524, Test: 0.4977
Epoch: 013, Loss: 0.7018, Train: 0.5078, Val: 0.4576, Test: 0.4901
Epoch: 014, Loss: 0.7085, Train: 0.5144, Val: 0.4668, Test: 0.5068
Epoch: 015, Loss: 0.7042, Train: 0.5104, Val: 0.4681, Test: 0.4977
Epoch: 016, Loss: 0.7027, Train: 0.5078, Val: 0.4733, Test: 0.4977
Epoch: 017, Loss: 0.7055, Train: 0.5078, Val: 0.4733, Test: 0.4962
Epoch: 018, Loss: 0.7028, Train: 0.5144, Val: 0.4733, Test: 0.4992
Epoch: 019, Loss: 0.7026, Train: 0.5157, Val: 0.4707, Test: 0.5053
Epoch: 020, Loss: 0.6997, Train: 0.5144, Val: 0.4694, Test: 0.5053
Epoch: 021, Loss: 0.7038, Train: 0.5170, Val: 0.4681, Test: 0.5068
Epoch: 022, Loss: 0.6994, Train: 0.5183, Val: 0.4707, Test: 0.5038
Epoch: 023, Loss: 0.6987, Train: 0.5196, Val: 0.4720, Test: 0.4977
Epoch: 024, Loss: 0.6984, Train: 0.5170, Val: 0.4720, Test: 0.4977
Epoch: 025, Loss: 0.6973, Train: 0.5131, Val: 0.4733, Test: 0.5084
Epoch: 026, Loss: 0.7009, Train: 0.5183, Val: 0.4720, Test: 0.5084
Epoch: 027, Loss: 0.6960, Train: 0.5170, Val: 0.4746, Test: 0.5068
Epoch: 028, Loss: 0.7008, Train: 0.5196, Val: 0.4720, Test: 0.5053
Epoch: 029, Loss: 0.6970, Train: 0.5222, Val: 0.4733, Test: 0.5068
Epoch: 030, Loss: 0.6968, Train: 0.5222, Val: 0.4707, Test: 0.5053
Epoch: 031, Loss: 0.6938, Train: 0.5209, Val: 0.4707, Test: 0.5053
Epoch: 032, Loss: 0.6965, Train: 0.5196, Val: 0.4720, Test: 0.5038
Epoch: 033, Loss: 0.6989, Train: 0.5209, Val: 0.4720, Test: 0.5023
Epoch: 034, Loss: 0.6949, Train: 0.5209, Val: 0.4720, Test: 0.5038
Epoch: 035, Loss: 0.6922, Train: 0.5209, Val: 0.4707, Test: 0.5023
Epoch: 036, Loss: 0.6924, Train: 0.5248, Val: 0.4707, Test: 0.5023
Epoch: 037, Loss: 0.6961, Train: 0.5287, Val: 0.4707, Test: 0.5053
Epoch: 038, Loss: 0.6912, Train: 0.5300, Val: 0.4720, Test: 0.5053
Epoch: 039, Loss: 0.6923, Train: 0.5287, Val: 0.4668, Test: 0.5114
Epoch: 040, Loss: 0.6952, Train: 0.5313, Val: 0.4668, Test: 0.5114
Epoch: 041, Loss: 0.6911, Train: 0.5326, Val: 0.4746, Test: 0.5175
Epoch: 042, Loss: 0.6947, Train: 0.5352, Val: 0.4772, Test: 0.5221
Epoch: 043, Loss: 0.6924, Train: 0.5352, Val: 0.4785, Test: 0.5236
Epoch: 044, Loss: 0.6884, Train: 0.5392, Val: 0.4772, Test: 0.5205
Epoch: 045, Loss: 0.6891, Train: 0.5431, Val: 0.4772, Test: 0.5205
Epoch: 046, Loss: 0.6933, Train: 0.5457, Val: 0.4785, Test: 0.5221
Epoch: 047, Loss: 0.6921, Train: 0.5470, Val: 0.4811, Test: 0.5251
Epoch: 048, Loss: 0.6870, Train: 0.5444, Val: 0.4863, Test: 0.5282
Epoch: 049, Loss: 0.6924, Train: 0.5457, Val: 0.4889, Test: 0.5327
Epoch: 050, Loss: 0.6880, Train: 0.5483, Val: 0.4915, Test: 0.5358
Epoch: 051, Loss: 0.6887, Train: 0.5431, Val: 0.4928, Test: 0.5358
Epoch: 052, Loss: 0.6874, Train: 0.5470, Val: 0.4941, Test: 0.5388
Epoch: 053, Loss: 0.6899, Train: 0.5483, Val: 0.4941, Test: 0.5388
Epoch: 054, Loss: 0.6886, Train: 0.5535, Val: 0.4980, Test: 0.5403
Epoch: 055, Loss: 0.6881, Train: 0.5614, Val: 0.5033, Test: 0.5479
Epoch: 056, Loss: 0.6874, Train: 0.5627, Val: 0.5046, Test: 0.5464
Epoch: 057, Loss: 0.6859, Train: 0.5561, Val: 0.4993, Test: 0.5495
Epoch: 058, Loss: 0.6861, Train: 0.5561, Val: 0.4993, Test: 0.5540
Epoch: 059, Loss: 0.6857, Train: 0.5587, Val: 0.4980, Test: 0.5540
Epoch: 060, Loss: 0.6875, Train: 0.5614, Val: 0.4980, Test: 0.5540
Epoch: 061, Loss: 0.6880, Train: 0.5627, Val: 0.5020, Test: 0.5586
Epoch: 062, Loss: 0.6864, Train: 0.5653, Val: 0.5007, Test: 0.5601
Epoch: 063, Loss: 0.6897, Train: 0.5653, Val: 0.5059, Test: 0.5616
Epoch: 064, Loss: 0.6848, Train: 0.5614, Val: 0.5046, Test: 0.5616
Epoch: 065, Loss: 0.6853, Train: 0.5640, Val: 0.5033, Test: 0.5632
Epoch: 066, Loss: 0.6878, Train: 0.5640, Val: 0.5046, Test: 0.5632
Epoch: 067, Loss: 0.6871, Train: 0.5679, Val: 0.5046, Test: 0.5677
Epoch: 068, Loss: 0.6853, Train: 0.5666, Val: 0.5033, Test: 0.5647
Epoch: 069, Loss: 0.6879, Train: 0.5705, Val: 0.5072, Test: 0.5616
Epoch: 070, Loss: 0.6866, Train: 0.5705, Val: 0.5098, Test: 0.5601
Epoch: 071, Loss: 0.6849, Train: 0.5757, Val: 0.5059, Test: 0.5677
Epoch: 072, Loss: 0.6862, Train: 0.5757, Val: 0.5046, Test: 0.5708
Epoch: 073, Loss: 0.6866, Train: 0.5783, Val: 0.5046, Test: 0.5708
Epoch: 074, Loss: 0.6887, Train: 0.5783, Val: 0.5085, Test: 0.5723
Epoch: 075, Loss: 0.6860, Train: 0.5744, Val: 0.5111, Test: 0.5708
Epoch: 076, Loss: 0.6852, Train: 0.5757, Val: 0.5137, Test: 0.5693
Epoch: 077, Loss: 0.6838, Train: 0.5744, Val: 0.5124, Test: 0.5708
Epoch: 078, Loss: 0.6846, Train: 0.5770, Val: 0.5111, Test: 0.5738
Epoch: 079, Loss: 0.6843, Train: 0.5744, Val: 0.5137, Test: 0.5738
Epoch: 080, Loss: 0.6868, Train: 0.5718, Val: 0.5176, Test: 0.5769
Epoch: 081, Loss: 0.6847, Train: 0.5731, Val: 0.5189, Test: 0.5738
Epoch: 082, Loss: 0.6813, Train: 0.5705, Val: 0.5202, Test: 0.5753
Epoch: 083, Loss: 0.6865, Train: 0.5757, Val: 0.5189, Test: 0.5738
Epoch: 084, Loss: 0.6830, Train: 0.5757, Val: 0.5176, Test: 0.5693
Epoch: 085, Loss: 0.6855, Train: 0.5770, Val: 0.5202, Test: 0.5769
Epoch: 086, Loss: 0.6876, Train: 0.5731, Val: 0.5176, Test: 0.5693
Epoch: 087, Loss: 0.6848, Train: 0.5744, Val: 0.5215, Test: 0.5708
Epoch: 088, Loss: 0.6843, Train: 0.5744, Val: 0.5202, Test: 0.5708
Epoch: 089, Loss: 0.6806, Train: 0.5757, Val: 0.5202, Test: 0.5723
Epoch: 090, Loss: 0.6836, Train: 0.5731, Val: 0.5241, Test: 0.5723
Epoch: 091, Loss: 0.6871, Train: 0.5809, Val: 0.5215, Test: 0.5723
